platform,brand,product_name,category,price,rating,ram,storage,battery,url
Myntra,Apple,Apple apple-10-plus,Smartphone,58580,4.7,12GB,1TB,4000mAh,https://myntra.com/apple-apple-model-10
Flipkart,Motorola,Motorola Moto G54,Smartphone,27497,4.6,4GB,256GB,4500mAh,https://flipkart.com/motorola-moto-g54
Amazon,Apple,Apple iPhone 11,Smartphone,26394,4.3,8GB,512GB,6000mAh,https://amazon.com/apple-iphone-11
Flipkart,Xiaomi,Xiaomi Mi 11X,Smartphone,11561,4.7,16GB,512GB,5000mAh,https://flipkart.com/xiaomi-mi-11x
Reliance Digital,Oppo,Oppo oppo-97-x,Smartphone,27509,3.6,8GB,64GB,6000mAh,https://reliancedigital.com/oppo-oppo-model-97
Flipkart,Google,Google google-79-lite,Smartphone,59966,4.5,16GB,256GB,5000mAh,https://flipkart.com/google-google-model-79
Amazon,Motorola,Motorola Moto G54,Smartphone,59629,3.6,4GB,512GB,5000mAh,https://amazon.com/motorola-moto-g54
Reliance Digital,Xiaomi,Xiaomi Poco X5,Smartphone,31130,4.8,12GB,256GB,5000mAh,https://reliancedigital.com/xiaomi-poco-x5
Reliance Digital,Xiaomi,Xiaomi Redmi Note 12,Smartphone,69688,4.7,4GB,128GB,4000mAh,https://reliancedigital.com/xiaomi-redmi-note-12
Flipkart,Google,Google google-66-neo,Smartphone,64584,4.6,16GB,256GB,5500mAh,https://flipkart.com/google-google-model-66
Reliance Digital,Google,Google google-35-x,Smartphone,51383,4.7,6GB,64GB,6000mAh,https://reliancedigital.com/google-google-model-35
Reliance Digital,Samsung,Samsung samsung-13-plus,Smartphone,29296,4.5,6GB,256GB,5500mAh,https://reliancedigital.com/samsung-samsung-model-13
Croma,Realme,Realme Realme C55,Smartphone,17855,4.6,4GB,128GB,4000mAh,https://croma.com/realme-realme-c55
Croma,Apple,Apple iPhone 12,Smartphone,56783,4.5,12GB,1TB,5000mAh,https://croma.com/apple-iphone-12
Amazon,Google,Google Pixel 7a,Smartphone,75156,3.6,6GB,64GB,5000mAh,https://amazon.com/google-pixel-7a
Flipkart,Realme,Realme Realme C55,Smartphone,27519,4.0,6GB,512GB,5000mAh,https://flipkart.com/realme-realme-c55
Croma,Xiaomi,Xiaomi xiaomi-94-max,Smartphone,21689,3.8,4GB,64GB,4000mAh,https://croma.com/xiaomi-xiaomi-model-94
Flipkart,Google,Google google-49-plus,Smartphone,39035,4.3,12GB,64GB,4000mAh,https://flipkart.com/google-google-model-49
Croma,Vivo,Vivo Vivo Y21,Smartphone,14790,3.6,16GB,256GB,4500mAh,https://croma.com/vivo-vivo-y21
Myntra,Motorola,Motorola Moto Edge 40,Smartphone,76242,4.3,6GB,512GB,6000mAh,https://myntra.com/motorola-moto-edge-40
Croma,Vivo,Vivo Vivo V29,Smartphone,32726,3.9,16GB,64GB,4000mAh,https://croma.com/vivo-vivo-v29
Croma,Xiaomi,Xiaomi xiaomi-90-ultra,Smartphone,20615,4.1,4GB,1TB,5000mAh,https://croma.com/xiaomi-xiaomi-model-90
Amazon,Google,Google Pixel 7a,Smartphone,37789,3.6,8GB,512GB,5000mAh,https://amazon.com/google-pixel-7a
Amazon,Motorola,Motorola Moto G84,Smartphone,44587,4.7,12GB,128GB,4500mAh,https://amazon.com/motorola-moto-g84
Amazon,Realme,Realme Realme 10 Pro,Smartphone,32198,3.6,16GB,256GB,6000mAh,https://amazon.com/realme-realme-10-pro
Myntra,Xiaomi,Xiaomi Mi 11X,Smartphone,32632,4.2,16GB,1TB,4500mAh,https://myntra.com/xiaomi-mi-11x
Croma,Google,Google google-43-neo,Smartphone,39263,4.4,8GB,512GB,4000mAh,https://croma.com/google-google-model-43
Reliance Digital,Oppo,Oppo oppo-85,Smartphone,26223,3.7,16GB,1TB,4500mAh,https://reliancedigital.com/oppo-oppo-model-85
Croma,Xiaomi,Xiaomi xiaomi-48-edge,Smartphone,14819,4.1,8GB,512GB,4500mAh,https://croma.com/xiaomi-xiaomi-model-48
Croma,Oppo,Oppo oppo-63-edge,Smartphone,35572,4.3,6GB,512GB,6000mAh,https://croma.com/oppo-oppo-model-63
Croma,Xiaomi,Xiaomi Redmi Note 11,Smartphone,16472,5.0,6GB,512GB,4000mAh,https://croma.com/xiaomi-redmi-note-11
Amazon,Google,Google Pixel 6a,Smartphone,69631,4.4,16GB,256GB,5000mAh,https://amazon.com/google-pixel-6a
Croma,Oppo,Oppo oppo-97-fe,Smartphone,22340,3.6,12GB,256GB,5000mAh,https://croma.com/oppo-oppo-model-97
Amazon,Vivo,Vivo Vivo Y21,Smartphone,53084,4.0,8GB,128GB,4000mAh,https://amazon.com/vivo-vivo-y21
Amazon,OnePlus,OnePlus OnePlus 9,Smartphone,67745,4.8,8GB,1TB,5000mAh,https://amazon.com/oneplus-oneplus-9
Reliance Digital,Samsung,Samsung Galaxy M34,Smartphone,60264,4.0,8GB,512GB,5000mAh,https://reliancedigital.com/samsung-galaxy-m34
Reliance Digital,Realme,Realme Realme 10 Pro,Smartphone,65646,4.9,4GB,128GB,5000mAh,https://reliancedigital.com/realme-realme-10-pro
Reliance Digital,Google,Google Pixel 8,Smartphone,67195,3.8,6GB,128GB,6000mAh,https://reliancedigital.com/google-pixel-8
Reliance Digital,Realme,Realme Realme 11 Pro,Smartphone,30728,3.6,6GB,512GB,4000mAh,https://reliancedigital.com/realme-realme-11-pro
Myntra,Oppo,Oppo Oppo Reno 8,Smartphone,28279,3.6,16GB,256GB,5000mAh,https://myntra.com/oppo-oppo-reno-8
Flipkart,Realme,Realme realme-39,Smartphone,18790,4.2,12GB,256GB,4500mAh,https://flipkart.com/realme-realme-model-39
Reliance Digital,Oppo,Oppo Oppo F21,Smartphone,70515,3.5,16GB,64GB,4000mAh,https://reliancedigital.com/oppo-oppo-f21
Amazon,Apple,Apple iPhone 13,Smartphone,69544,4.4,12GB,1TB,6000mAh,https://amazon.com/apple-iphone-13
Croma,Google,Google Pixel 6a,Smartphone,71481,4.4,16GB,256GB,4000mAh,https://croma.com/google-pixel-6a
Myntra,Realme,Realme Realme 11 Pro,Smartphone,59279,3.8,8GB,512GB,5500mAh,https://myntra.com/realme-realme-11-pro
Myntra,OnePlus,OnePlus OnePlus Nord CE3,Smartphone,22508,3.9,16GB,1TB,4500mAh,https://myntra.com/oneplus-oneplus-nord-ce3
Myntra,Realme,Realme realme-43-neo,Smartphone,12435,3.7,16GB,64GB,5000mAh,https://myntra.com/realme-realme-model-43
Amazon,OnePlus,OnePlus OnePlus 10R,Smartphone,32646,4.1,8GB,1TB,6000mAh,https://amazon.com/oneplus-oneplus-10r
Flipkart,Vivo,Vivo vivo-18-edge,Smartphone,28699,4.0,6GB,128GB,5000mAh,https://flipkart.com/vivo-vivo-model-18
Flipkart,Google,Google Pixel 8,Smartphone,54680,4.7,8GB,1TB,4000mAh,https://flipkart.com/google-pixel-8
Flipkart,Google,Google Pixel 6a,Smartphone,45641,4.7,12GB,64GB,6000mAh,https://flipkart.com/google-pixel-6a
Amazon,Vivo,Vivo vivo-50-edge,Smartphone,15530,3.8,16GB,128GB,5000mAh,https://amazon.com/vivo-vivo-model-50
Croma,Apple,Apple apple-59-neo,Smartphone,65668,4.0,6GB,128GB,6000mAh,https://croma.com/apple-apple-model-59
Amazon,Google,Google google-67-max,Smartphone,60247,4.6,6GB,64GB,4500mAh,https://amazon.com/google-google-model-67
Reliance Digital,Xiaomi,Xiaomi Redmi Note 12,Smartphone,51653,4.3,6GB,256GB,4000mAh,https://reliancedigital.com/xiaomi-redmi-note-12
Myntra,Samsung,Samsung Galaxy A54,Smartphone,28081,3.6,4GB,64GB,4500mAh,https://myntra.com/samsung-galaxy-a54
Reliance Digital,Samsung,Samsung samsung-53-edge,Smartphone,52981,4.1,12GB,512GB,4500mAh,https://reliancedigital.com/samsung-samsung-model-53
Reliance Digital,Xiaomi,Xiaomi xiaomi-16-se,Smartphone,22647,4.2,16GB,512GB,4500mAh,https://reliancedigital.com/xiaomi-xiaomi-model-16
Croma,Samsung,Samsung samsung-11-lite,Smartphone,34028,4.3,12GB,1TB,5500mAh,https://croma.com/samsung-samsung-model-11
Flipkart,Realme,Realme Realme Narzo 60,Smartphone,74568,4.2,12GB,64GB,5500mAh,https://flipkart.com/realme-realme-narzo-60
Reliance Digital,Samsung,Samsung samsung-29-lite,Smartphone,31171,4.8,12GB,64GB,5000mAh,https://reliancedigital.com/samsung-samsung-model-29
Myntra,Apple,Apple iPhone 13,Smartphone,71496,4.5,12GB,64GB,6000mAh,https://myntra.com/apple-iphone-13
Amazon,Vivo,Vivo vivo-72-max,Smartphone,19113,4.0,4GB,512GB,6000mAh,https://amazon.com/vivo-vivo-model-72
Myntra,Samsung,Samsung Galaxy S23,Smartphone,39817,4.2,12GB,512GB,5000mAh,https://myntra.com/samsung-galaxy-s23
Myntra,Motorola,Motorola motorola-52-se,Smartphone,9248,4.4,6GB,64GB,5000mAh,https://myntra.com/motorola-motorola-model-52
Myntra,Vivo,Vivo Vivo Y36,Smartphone,69211,4.8,4GB,128GB,6000mAh,https://myntra.com/vivo-vivo-y36
Amazon,Xiaomi,Xiaomi Redmi Note 11,Smartphone,63762,3.5,4GB,128GB,4000mAh,https://amazon.com/xiaomi-redmi-note-11
Amazon,Vivo,Vivo Vivo Y21,Smartphone,36975,4.2,4GB,64GB,4500mAh,https://amazon.com/vivo-vivo-y21
Amazon,Realme,Realme realme-49-lite,Smartphone,15584,4.0,12GB,64GB,4500mAh,https://amazon.com/realme-realme-model-49
Reliance Digital,Motorola,Motorola Moto Edge 40,Smartphone,40937,3.9,12GB,256GB,4500mAh,https://reliancedigital.com/motorola-moto-edge-40
Reliance Digital,Vivo,Vivo Vivo V29,Smartphone,77427,3.9,8GB,1TB,4500mAh,https://reliancedigital.com/vivo-vivo-v29
Amazon,Realme,Realme Realme Narzo 60,Smartphone,66696,4.3,8GB,256GB,6000mAh,https://amazon.com/realme-realme-narzo-60
Myntra,Google,Google google-78-edge,Smartphone,58128,4.7,8GB,1TB,5500mAh,https://myntra.com/google-google-model-78
Amazon,Oppo,Oppo Oppo A78,Smartphone,17213,3.8,6GB,64GB,5000mAh,https://amazon.com/oppo-oppo-a78
Amazon,Apple,Apple iPhone 12,Smartphone,29866,4.9,6GB,512GB,5000mAh,https://amazon.com/apple-iphone-12
Reliance Digital,Samsung,Samsung samsung-49-pro,Smartphone,59440,5.0,6GB,64GB,6000mAh,https://reliancedigital.com/samsung-samsung-model-49
Reliance Digital,Realme,Realme Realme 10 Pro,Smartphone,15702,3.9,12GB,1TB,5000mAh,https://reliancedigital.com/realme-realme-10-pro
Croma,Motorola,Motorola Moto G84,Smartphone,35038,4.7,8GB,512GB,5000mAh,https://croma.com/motorola-moto-g84
Croma,Samsung,Samsung Galaxy M34,Smartphone,37429,4.4,6GB,512GB,5000mAh,https://croma.com/samsung-galaxy-m34
Croma,Xiaomi,Xiaomi xiaomi-42-neo,Smartphone,11686,4.2,6GB,256GB,6000mAh,https://croma.com/xiaomi-xiaomi-model-42
Croma,OnePlus,OnePlus oneplus-93-fe,Smartphone,37750,4.6,4GB,64GB,4500mAh,https://croma.com/oneplus-oneplus-model-93
Myntra,Realme,Realme Realme 10 Pro,Smartphone,27513,4.6,16GB,1TB,5000mAh,https://myntra.com/realme-realme-10-pro
Reliance Digital,OnePlus,OnePlus OnePlus Nord CE3,Smartphone,15410,5.0,16GB,1TB,4000mAh,https://reliancedigital.com/oneplus-oneplus-nord-ce3
Croma,Apple,Apple iPhone 13,Smartphone,78086,4.3,12GB,256GB,4000mAh,https://croma.com/apple-iphone-13
Myntra,Samsung,Samsung samsung-51-edge,Smartphone,24410,4.6,4GB,128GB,5500mAh,https://myntra.com/samsung-samsung-model-51
Flipkart,Google,Google google-44-max,Smartphone,44864,4.5,8GB,128GB,6000mAh,https://flipkart.com/google-google-model-44
Reliance Digital,Samsung,Samsung samsung-51-x,Smartphone,61569,4.6,4GB,128GB,4000mAh,https://reliancedigital.com/samsung-samsung-model-51
Myntra,Google,Google google-98,Smartphone,63312,4.5,8GB,1TB,5500mAh,https://myntra.com/google-google-model-98
Flipkart,Vivo,Vivo Vivo Y21,Smartphone,22385,5.0,16GB,512GB,5500mAh,https://flipkart.com/vivo-vivo-y21
Croma,Vivo,Vivo vivo-18-pro,Smartphone,25168,3.9,12GB,1TB,5000mAh,https://croma.com/vivo-vivo-model-18
Flipkart,OnePlus,OnePlus oneplus-80-ultra,Smartphone,48839,4.2,16GB,64GB,4000mAh,https://flipkart.com/oneplus-oneplus-model-80
Myntra,Samsung,Samsung samsung-75-se,Smartphone,66239,3.9,12GB,256GB,6000mAh,https://myntra.com/samsung-samsung-model-75
Flipkart,Motorola,Motorola motorola-67-x,Smartphone,23919,4.6,16GB,512GB,5500mAh,https://flipkart.com/motorola-motorola-model-67
Myntra,Vivo,Vivo vivo-76-lite,Smartphone,35105,3.7,6GB,64GB,6000mAh,https://myntra.com/vivo-vivo-model-76
Flipkart,OnePlus,OnePlus OnePlus 11R,Smartphone,16969,4.5,12GB,1TB,4000mAh,https://flipkart.com/oneplus-oneplus-11r
Croma,Motorola,Motorola Moto G84,Smartphone,69766,4.5,8GB,512GB,4000mAh,https://croma.com/motorola-moto-g84
Reliance Digital,Oppo,Oppo Oppo Reno 8,Smartphone,65908,3.8,16GB,512GB,4500mAh,https://reliancedigital.com/oppo-oppo-reno-8
Croma,Realme,Realme Realme Narzo 60,Smartphone,67528,4.6,12GB,1TB,6000mAh,https://croma.com/realme-realme-narzo-60
Myntra,Apple,Apple apple-12-plus,Smartphone,50486,5.0,4GB,128GB,6000mAh,https://myntra.com/apple-apple-model-12
Myntra,OnePlus,OnePlus OnePlus 11R,Smartphone,13977,4.1,16GB,128GB,6000mAh,https://myntra.com/oneplus-oneplus-11r
Myntra,Oppo,Oppo Oppo A78,Smartphone,40213,4.9,4GB,256GB,4500mAh,https://myntra.com/oppo-oppo-a78
Myntra,Oppo,Oppo oppo-62-plus,Smartphone,28996,3.7,4GB,512GB,5000mAh,https://myntra.com/oppo-oppo-model-62
Myntra,Xiaomi,Xiaomi xiaomi-94-fe,Smartphone,13867,4.4,12GB,64GB,4000mAh,https://myntra.com/xiaomi-xiaomi-model-94
Amazon,Samsung,Samsung Galaxy S22,Smartphone,22746,5.0,8GB,256GB,6000mAh,https://amazon.com/samsung-galaxy-s22
Croma,OnePlus,OnePlus OnePlus Nord 2T,Smartphone,13181,4.3,6GB,128GB,4500mAh,https://croma.com/oneplus-oneplus-nord-2t
Myntra,Apple,Apple apple-24,Smartphone,54013,4.5,12GB,1TB,5000mAh,https://myntra.com/apple-apple-model-24
Flipkart,Oppo,Oppo Oppo Reno 8,Smartphone,20304,3.6,6GB,128GB,4500mAh,https://flipkart.com/oppo-oppo-reno-8
Myntra,Realme,Realme Realme 10 Pro,Smartphone,57747,4.6,12GB,256GB,4500mAh,https://myntra.com/realme-realme-10-pro
Myntra,Realme,Realme realme-30-pro,Smartphone,19095,4.0,16GB,128GB,5500mAh,https://myntra.com/realme-realme-model-30
Croma,Realme,Realme Realme 11 Pro,Smartphone,34978,3.7,4GB,256GB,4000mAh,https://croma.com/realme-realme-11-pro
Croma,OnePlus,OnePlus OnePlus Nord 2T,Smartphone,61381,3.9,12GB,512GB,5500mAh,https://croma.com/oneplus-oneplus-nord-2t
Myntra,Google,Google google-21-neo,Smartphone,54393,4.4,8GB,256GB,5000mAh,https://myntra.com/google-google-model-21
Croma,Oppo,Oppo Oppo Reno 8,Smartphone,77131,3.5,4GB,64GB,5500mAh,https://croma.com/oppo-oppo-reno-8
Croma,Vivo,Vivo Vivo Y21,Smartphone,29985,4.2,16GB,128GB,5000mAh,https://croma.com/vivo-vivo-y21
Croma,Xiaomi,Xiaomi Poco X5,Smartphone,17890,4.2,12GB,128GB,5000mAh,https://croma.com/xiaomi-poco-x5
Reliance Digital,Samsung,Samsung Galaxy M34,Smartphone,10900,3.6,6GB,64GB,5500mAh,https://reliancedigital.com/samsung-galaxy-m34
Croma,Motorola,Motorola Moto G54,Smartphone,42883,4.5,16GB,64GB,5000mAh,https://croma.com/motorola-moto-g54
Croma,Vivo,Vivo Vivo V29,Smartphone,19092,4.5,12GB,64GB,6000mAh,https://croma.com/vivo-vivo-v29
Amazon,Oppo,Oppo oppo-69-lite,Smartphone,28268,3.9,8GB,64GB,5000mAh,https://amazon.com/oppo-oppo-model-69
Flipkart,Samsung,Samsung Galaxy S23,Smartphone,28883,4.0,6GB,256GB,5000mAh,https://flipkart.com/samsung-galaxy-s23
Amazon,Samsung,Samsung Galaxy M34,Smartphone,33590,3.5,8GB,1TB,4500mAh,https://amazon.com/samsung-galaxy-m34
Amazon,Realme,Realme Realme 11 Pro,Smartphone,63681,4.0,6GB,64GB,5500mAh,https://amazon.com/realme-realme-11-pro
Reliance Digital,Apple,Apple iPhone 12,Smartphone,33536,3.6,16GB,1TB,5500mAh,https://reliancedigital.com/apple-iphone-12
Amazon,Vivo,Vivo Vivo Y36,Smartphone,53560,4.9,4GB,128GB,4500mAh,https://amazon.com/vivo-vivo-y36
Croma,OnePlus,OnePlus OnePlus 10R,Smartphone,15421,3.9,12GB,256GB,4500mAh,https://croma.com/oneplus-oneplus-10r
Amazon,Oppo,Oppo Oppo F21,Smartphone,75591,3.8,12GB,64GB,4000mAh,https://amazon.com/oppo-oppo-f21
Myntra,Xiaomi,Xiaomi Redmi Note 10,Smartphone,80550,4.3,4GB,1TB,5500mAh,https://myntra.com/xiaomi-redmi-note-10
Croma,OnePlus,OnePlus oneplus-51-lite,Smartphone,31570,3.7,4GB,64GB,4500mAh,https://croma.com/oneplus-oneplus-model-51
Croma,Oppo,Oppo oppo-78-pro,Smartphone,39264,3.9,16GB,128GB,4500mAh,https://croma.com/oppo-oppo-model-78
Croma,Vivo,Vivo Vivo V29,Smartphone,67230,4.5,8GB,64GB,5000mAh,https://croma.com/vivo-vivo-v29
Reliance Digital,Motorola,Motorola motorola-38-plus,Smartphone,28221,4.4,16GB,1TB,6000mAh,https://reliancedigital.com/motorola-motorola-model-38
Flipkart,Apple,Apple apple-25-max,Smartphone,55670,4.6,12GB,128GB,4000mAh,https://flipkart.com/apple-apple-model-25
Myntra,Vivo,Vivo vivo-69-pro,Smartphone,20990,3.9,16GB,64GB,5000mAh,https://myntra.com/vivo-vivo-model-69
Flipkart,Samsung,Samsung Galaxy S23,Smartphone,76626,4.2,6GB,512GB,6000mAh,https://flipkart.com/samsung-galaxy-s23
Flipkart,Xiaomi,Xiaomi xiaomi-92-edge,Smartphone,16690,3.8,4GB,64GB,5500mAh,https://flipkart.com/xiaomi-xiaomi-model-92
Amazon,Oppo,Oppo Oppo A78,Smartphone,35488,4.4,12GB,512GB,4000mAh,https://amazon.com/oppo-oppo-a78
Amazon,Realme,Realme Realme Narzo 60,Smartphone,72080,4.1,12GB,1TB,5000mAh,https://amazon.com/realme-realme-narzo-60
Croma,Apple,Apple iPhone 14,Smartphone,66358,3.6,8GB,256GB,4500mAh,https://croma.com/apple-iphone-14
Myntra,Samsung,Samsung Galaxy S23,Smartphone,14641,4.3,4GB,64GB,5000mAh,https://myntra.com/samsung-galaxy-s23
Reliance Digital,Oppo,Oppo Oppo Reno 8,Smartphone,50020,4.5,6GB,256GB,6000mAh,https://reliancedigital.com/oppo-oppo-reno-8
Amazon,Apple,Apple iPhone 13,Smartphone,72079,4.0,12GB,1TB,5500mAh,https://amazon.com/apple-iphone-13
Flipkart,OnePlus,OnePlus OnePlus 11R,Smartphone,34298,4.1,6GB,1TB,5500mAh,https://flipkart.com/oneplus-oneplus-11r
Flipkart,Xiaomi,Xiaomi xiaomi-62-se,Smartphone,16910,4.0,8GB,128GB,5000mAh,https://flipkart.com/xiaomi-xiaomi-model-62
Croma,Samsung,Samsung samsung-11-se,Smartphone,51639,4.6,8GB,256GB,5500mAh,https://croma.com/samsung-samsung-model-11
Reliance Digital,Realme,Realme Realme 11 Pro,Smartphone,37425,4.3,4GB,256GB,5000mAh,https://reliancedigital.com/realme-realme-11-pro
Amazon,Apple,Apple iPhone 12,Smartphone,49658,4.1,12GB,256GB,6000mAh,https://amazon.com/apple-iphone-12
Reliance Digital,Samsung,Samsung Galaxy A54,Smartphone,75673,4.3,16GB,256GB,5500mAh,https://reliancedigital.com/samsung-galaxy-a54
Amazon,OnePlus,OnePlus OnePlus 9,Smartphone,17545,4.7,16GB,64GB,6000mAh,https://amazon.com/oneplus-oneplus-9
Reliance Digital,Realme,Realme realme-11-fe,Smartphone,15499,3.9,16GB,128GB,5000mAh,https://reliancedigital.com/realme-realme-model-11
Myntra,Vivo,Vivo Vivo Y36,Smartphone,37085,4.6,16GB,512GB,5500mAh,https://myntra.com/vivo-vivo-y36
Croma,Oppo,Oppo oppo-54-ultra,Smartphone,33181,4.1,16GB,128GB,4000mAh,https://croma.com/oppo-oppo-model-54
Croma,Vivo,Vivo Vivo V27,Smartphone,28128,4.6,8GB,256GB,4500mAh,https://croma.com/vivo-vivo-v27
Myntra,Google,Google Pixel 8,Smartphone,51287,4.4,12GB,128GB,6000mAh,https://myntra.com/google-pixel-8
Flipkart,Oppo,Oppo Oppo F21,Smartphone,15068,4.9,12GB,1TB,5500mAh,https://flipkart.com/oppo-oppo-f21
Myntra,Apple,Apple apple-24-neo,Smartphone,51578,4.5,16GB,256GB,6000mAh,https://myntra.com/apple-apple-model-24
Reliance Digital,Oppo,Oppo Oppo Reno 8,Smartphone,67234,4.6,16GB,64GB,6000mAh,https://reliancedigital.com/oppo-oppo-reno-8
Myntra,Samsung,Samsung samsung-98-neo,Smartphone,36367,4.2,4GB,512GB,5500mAh,https://myntra.com/samsung-samsung-model-98
Myntra,Samsung,Samsung samsung-12-x,Smartphone,51261,4.6,8GB,256GB,4000mAh,https://myntra.com/samsung-samsung-model-12
Croma,Google,Google Pixel 6a,Smartphone,75900,4.8,16GB,256GB,5500mAh,https://croma.com/google-pixel-6a
Flipkart,Vivo,Vivo Vivo V29,Smartphone,69070,4.6,16GB,64GB,6000mAh,https://flipkart.com/vivo-vivo-v29
Flipkart,Vivo,Vivo Vivo V29,Smartphone,12262,4.3,12GB,64GB,4000mAh,https://flipkart.com/vivo-vivo-v29
Flipkart,Xiaomi,Xiaomi xiaomi-33-ultra,Smartphone,23732,3.9,4GB,128GB,4000mAh,https://flipkart.com/xiaomi-xiaomi-model-33
Reliance Digital,Google,Google google-62-fe,Smartphone,54872,4.6,4GB,1TB,5000mAh,https://reliancedigital.com/google-google-model-62
Amazon,Xiaomi,Xiaomi Redmi Note 10,Smartphone,35323,3.9,4GB,256GB,4500mAh,https://amazon.com/xiaomi-redmi-note-10
Myntra,OnePlus,OnePlus oneplus-98-pro,Smartphone,52630,4.5,4GB,64GB,4500mAh,https://myntra.com/oneplus-oneplus-model-98
Croma,Apple,Apple iPhone 11,Smartphone,18469,4.9,16GB,256GB,6000mAh,https://croma.com/apple-iphone-11
Flipkart,Vivo,Vivo Vivo Y36,Smartphone,76534,3.8,6GB,512GB,4500mAh,https://flipkart.com/vivo-vivo-y36
Amazon,Oppo,Oppo Oppo A78,Smartphone,17972,4.1,6GB,64GB,6000mAh,https://amazon.com/oppo-oppo-a78
Reliance Digital,Samsung,Samsung Galaxy A54,Smartphone,49523,3.6,6GB,64GB,6000mAh,https://reliancedigital.com/samsung-galaxy-a54
Reliance Digital,OnePlus,OnePlus OnePlus 11R,Smartphone,70457,4.1,16GB,256GB,5000mAh,https://reliancedigital.com/oneplus-oneplus-11r
Amazon,Realme,Realme Realme 10 Pro,Smartphone,73064,4.4,6GB,512GB,6000mAh,https://amazon.com/realme-realme-10-pro
Reliance Digital,Motorola,Motorola Moto G54,Smartphone,74356,4.8,8GB,128GB,4500mAh,https://reliancedigital.com/motorola-moto-g54
Amazon,OnePlus,OnePlus oneplus-47-ultra,Smartphone,38123,4.0,8GB,512GB,6000mAh,https://amazon.com/oneplus-oneplus-model-47
Myntra,Google,Google Pixel 6a,Smartphone,59301,4.6,12GB,64GB,5500mAh,https://myntra.com/google-pixel-6a
Amazon,Samsung,Samsung Galaxy S23,Smartphone,53944,3.7,6GB,512GB,5000mAh,https://amazon.com/samsung-galaxy-s23
Reliance Digital,Samsung,Samsung samsung-29-se,Smartphone,46338,4.8,8GB,1TB,5500mAh,https://reliancedigital.com/samsung-samsung-model-29
Flipkart,Realme,Realme realme-71-edge,Smartphone,23016,4.2,6GB,512GB,4000mAh,https://flipkart.com/realme-realme-model-71
Flipkart,Oppo,Oppo Oppo Reno 8,Smartphone,30334,4.9,12GB,64GB,4000mAh,https://flipkart.com/oppo-oppo-reno-8
Croma,Apple,Apple iPhone 15,Smartphone,27484,4.5,12GB,512GB,4500mAh,https://croma.com/apple-iphone-15
Croma,Vivo,Vivo vivo-82,Smartphone,25171,4.0,8GB,128GB,5000mAh,https://croma.com/vivo-vivo-model-82
Reliance Digital,Vivo,Vivo vivo-44-x,Smartphone,32912,4.1,4GB,512GB,4500mAh,https://reliancedigital.com/vivo-vivo-model-44
Myntra,Google,Google Pixel 8,Smartphone,16713,4.3,12GB,512GB,4500mAh,https://myntra.com/google-pixel-8
Flipkart,Vivo,Vivo Vivo V27,Smartphone,57685,3.6,4GB,512GB,5500mAh,https://flipkart.com/vivo-vivo-v27
Flipkart,Xiaomi,Xiaomi Redmi Note 12,Smartphone,33250,3.5,8GB,64GB,4500mAh,https://flipkart.com/xiaomi-redmi-note-12
Myntra,Oppo,Oppo Oppo F21,Smartphone,32770,4.5,6GB,1TB,6000mAh,https://myntra.com/oppo-oppo-f21
Croma,OnePlus,OnePlus oneplus-12-max,Smartphone,41896,4.2,12GB,64GB,4000mAh,https://croma.com/oneplus-oneplus-model-12
Myntra,Oppo,Oppo Oppo Reno 8,Smartphone,27588,4.5,16GB,1TB,5000mAh,https://myntra.com/oppo-oppo-reno-8
Flipkart,Realme,Realme Realme 11 Pro,Smartphone,57807,4.4,6GB,64GB,4000mAh,https://flipkart.com/realme-realme-11-pro
Amazon,Vivo,Vivo vivo-48-max,Smartphone,27298,4.6,8GB,512GB,4000mAh,https://amazon.com/vivo-vivo-model-48
Flipkart,Samsung,Samsung samsung-85-ultra,Smartphone,61780,4.4,4GB,512GB,5500mAh,https://flipkart.com/samsung-samsung-model-85
Amazon,Samsung,Samsung Galaxy S21,Smartphone,33002,4.8,16GB,64GB,4500mAh,https://amazon.com/samsung-galaxy-s21
Amazon,Realme,Realme realme-64-ultra,Smartphone,17800,3.8,16GB,64GB,5000mAh,https://amazon.com/realme-realme-model-64
Flipkart,Motorola,Motorola Moto G54,Smartphone,33316,4.9,6GB,1TB,4500mAh,https://flipkart.com/motorola-moto-g54
